id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_state_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
10261337,b2cd828f-c3b5-4a87-9e6b-a50d894913b9,2018/03/15 10:41 AM PDT,2018-03-15,2018-03-15 17:41:00 UTC,Pacific Time (US & Canada),20292,nicetim,Tim Giller,2018-03-16 18:46:50 UTC,2024-07-10 21:48:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10261337,https://inaturalist-open-data.s3.amazonaws.com/photos/14198253/medium.jpg,,"","",1,0,false,,"Cochise County, AZ, USA",32.0287386022,-109.3502175808,31,,,,31,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10400626,b673a4d6-77e3-44bf-bfa9-f1d9ae95397c,2018/03/21 3:02 PM MST,2018-03-21,2018-03-21 21:02:00 UTC,Mountain Time (US & Canada),481399,desertharrier,Laurens R Halsey,2018-03-24 22:32:46 UTC,2024-07-11 00:54:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10400626,https://inaturalist-open-data.s3.amazonaws.com/photos/14440464/medium.jpg,,Yavapai County,Crescent Moon Recreation Area,1,0,false,,"Yavapai County, AZ, USA",34.8235625569,-111.7969715595,100,,,,100,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10404762,78443133-5b22-427e-94da-d9edf36b35ff,2018/03/22 8:31 AM MST,2018-03-22,2018-03-22 14:31:00 UTC,Mountain Time (US & Canada),254546,varajuan,Gordon Karre,2018-03-25 01:52:04 UTC,2024-07-10 22:17:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10404762,https://inaturalist-open-data.s3.amazonaws.com/photos/14448264/medium.jpg,,"",,1,0,false,,"Maricopa County, AZ, USA",33.9188621515,-111.4168167114,244,,,,244,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10465656,1e80b10b-fa92-43d4-bf0e-96fbb327ddcd,2018/03/27 12:39 PM MST,2018-03-27,2018-03-27 18:39:00 UTC,Mountain Time (US & Canada),65660,eric_hough,Eric Hough,2018-03-28 02:34:52 UTC,2024-07-11 00:53:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10465656,https://inaturalist-open-data.s3.amazonaws.com/photos/14544995/medium.jpg,,"","",1,0,false,,"Flora May Park, Yarnell, AZ, USA",34.22510079,-112.7466988564,70,,,,70,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10465683,4be893b4-404b-4bde-9ef7-44d40837ec8f,2018/03/27 1:49 PM MST,2018-03-27,2018-03-27 19:49:00 UTC,Mountain Time (US & Canada),65660,eric_hough,Eric Hough,2018-03-28 02:36:52 UTC,2024-07-11 00:53:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10465683,https://inaturalist-open-data.s3.amazonaws.com/photos/14545047/medium.jpg,,"","",1,0,false,,"Flora May Park, Yarnell, AZ, USA",34.2251052255,-112.7469134331,68,,,,68,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10482132,fc40d8e5-ea37-4bc6-b244-c9de8ee72946,2018/03/28 6:21 PM PDT,2018-03-28,2018-03-29 01:21:00 UTC,Pacific Time (US & Canada),8172,bethpratt1,Beth Pratt,2018-03-29 01:24:25 UTC,2024-07-11 00:53:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/10482132,https://inaturalist-open-data.s3.amazonaws.com/photos/14573961/medium.jpg,,"",,1,0,false,,"California 95345, USA",37.6061360406,-119.9660837034,1718,,,,1718,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10483930,be94e9b6-4c19-4421-86f1-cfe2276c3f5e,2018/03/28 6:21 PM PDT,2018-03-28,2018-03-29 01:21:00 UTC,Pacific Time (US & Canada),8172,bethpratt1,Beth Pratt,2018-03-29 03:09:20 UTC,2024-07-11 00:53:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/10483930,https://inaturalist-open-data.s3.amazonaws.com/photos/14576790/medium.jpg,,"",,2,0,false,,"Briceburg, CA 95345, USA",37.604504,-119.964882,1718,,,,1718,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10502303,7ebefda1-22df-43cf-af65-fc33fc3a65b0,Thu Mar 29 2018 07:35:30 GMT-0700 (PDT),2018-03-29,2018-03-29 14:35:30 UTC,Pacific Time (US & Canada),23297,m_chasse,Michael Chassé,2018-03-30 04:34:05 UTC,2022-04-04 20:48:17 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/10502303,https://inaturalist-open-data.s3.amazonaws.com/photos/14609113/medium.jpg,,"","",2,0,false,3,"Rainbow Mountain Wilderness, Las Vegas, NV, US",36.1459416667,-115.49118,5,,,,5,,,false,,,Nevada,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
10541265,0e1e40c2-de72-4bb2-8546-ff3b80035077,2018/03/31 9:20 AM PDT,2018-03-31,2018-03-31 16:20:00 UTC,Pacific Time (US & Canada),8778,gyrrlfalcon,Jennifer Rycenga,2018-04-01 04:04:37 UTC,2024-07-10 22:17:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10541265,https://inaturalist-open-data.s3.amazonaws.com/photos/14677666/medium.jpeg,,"",,1,0,false,,"Mt. Ord, Maricopa County",33.7994058759,-111.4771556854,244,,,,244,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10552628,3a97c5f3-bd37-42a8-a99a-89d6ed3dd764,2018/03/31 3:42 PM MST,2018-03-31,2018-03-31 21:42:00 UTC,Mountain Time (US & Canada),375489,mjplagens,Mike Plagens,2018-04-01 19:58:50 UTC,2024-07-10 22:17:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10552628,https://inaturalist-open-data.s3.amazonaws.com/photos/14697432/medium.jpeg,,"","",1,0,false,,"Maricopa County, AZ, USA",33.938795,-111.4656216667,,,,,,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10554427,cd3688b2-852c-41a6-a33f-75d15e71a91e,Sun Apr 01 2018 09:35:22 GMT-0700 (MST),2018-04-01,2018-04-01 15:35:22 UTC,Mountain Time (US & Canada),124674,shemeahr,Stillwaters,2018-04-01 21:22:40 UTC,2024-07-10 13:05:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10554427,https://inaturalist-open-data.s3.amazonaws.com/photos/14700593/medium.jpg,,"",,2,0,false,3,"6250 Hualapai Mountain Rd, Kingman, AZ, US",35.0942416667,-113.8926783333,5,,,,5,,,false,,,Arizona,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
10556439,9cdb6887-199f-4744-9bd6-58715ebe369a,2018/04/01 4:01 PM PDT,2018-04-01,2018-04-01 23:01:00 UTC,Pacific Time (US & Canada),9335,leslie_flint,Leslie Flint,2018-04-01 22:44:31 UTC,2024-06-18 01:19:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10556439,https://inaturalist-open-data.s3.amazonaws.com/photos/14703934/medium.jpg,,"","",1,0,false,,"Sandy, UT, USA",40.567741454,-111.8115520477,122,,,,122,,,false,,,Utah,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10568816,b0072998-0a4a-48f1-bdce-8fe8093e4a11,2018/04/01 7:57 AM MDT,2018-04-01,2018-04-01 13:57:00 UTC,Mountain Time (US & Canada),4530,jay,Jay Bird,2018-04-02 13:59:40 UTC,2024-06-18 01:19:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10568816,https://static.inaturalist.org/photos/14725841/medium.jpg,,"",,1,0,false,,"University, Salt Lake City, UT, USA",40.7665665854,-111.8266367912,45,,,,45,,,false,,,Utah,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10587151,fe122605-0923-42d9-be17-e35d382eb7c7,2018/03/31 11:51 AM PDT,2018-03-31,2018-03-31 18:51:00 UTC,Pacific Time (US & Canada),21370,euproserpinus,Paul G. Johnson,2018-04-03 05:02:02 UTC,2024-07-11 00:54:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10587151,https://inaturalist-open-data.s3.amazonaws.com/photos/14757625/medium.jpg,,"",,1,0,false,,"Fresno County, CA, USA",36.7525266667,-119.0890116667,,,,,,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10587219,ae700b86-22f4-4299-9ad9-3a0887f76f9c,2018/04/01 11:27 AM PDT,2018-04-01,2018-04-01 18:27:00 UTC,Pacific Time (US & Canada),21370,euproserpinus,Paul G. Johnson,2018-04-03 05:10:26 UTC,2024-07-11 00:54:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10587219,https://inaturalist-open-data.s3.amazonaws.com/photos/14757689/medium.jpg,,"",,1,0,false,,"Sierra National Forest, Fresno, California, United States",37.0342333333,-119.3771466667,,,,,,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10587220,18901a7a-cd72-412a-bca8-aa444a2a503b,2018/04/01 2:54 PM PDT,2018-04-01,2018-04-01 21:54:00 UTC,Pacific Time (US & Canada),21370,euproserpinus,Paul G. Johnson,2018-04-03 05:10:27 UTC,2024-07-11 00:54:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10587220,https://inaturalist-open-data.s3.amazonaws.com/photos/14757694/medium.jpg,,"",,1,0,false,,"Fresno, California, United States",37.0619233333,-119.3917616667,,,,,,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10648630,d5fc57bd-c355-4c8b-b4a2-16a752c429bf,Sun Apr 01 2018 15:57:36 GMT-0600 (MDT),2018-04-01,2018-04-01 21:57:36 UTC,Mountain Time (US & Canada),421096,bfox81,Bryan Fox,2018-04-06 00:41:36 UTC,2023-02-21 07:28:18 UTC,research,,https://www.inaturalist.org/observations/10648630,https://static.inaturalist.org/photos/14858877/medium.jpg,,"",,2,0,false,3,"Spanish Fork, UT  00071, Spanish Fork, UT, US",40.0782055,-111.3589833333,,,,,,,,false,,,Utah,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10648701,bc11a284-8ba3-47bf-92ad-22c73e6f7901,Sun Apr 01 2018 15:26:03 GMT-0600 (MDT),2018-04-01,2018-04-01 21:26:03 UTC,Mountain Time (US & Canada),421096,bfox81,Bryan Fox,2018-04-06 00:45:37 UTC,2023-02-21 07:29:53 UTC,research,,https://www.inaturalist.org/observations/10648701,https://static.inaturalist.org/photos/14858986/medium.jpg,,"",,2,0,false,3,"Spanish Fork, UT  00071, Spanish Fork, UT, US",40.0785888333,-111.359345,,,,,,,,false,,,Utah,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10648712,fc17c19b-234f-47a1-9eda-c0b7d72fa686,Sun Apr 01 2018 15:29:23 GMT-0600 (MDT),2018-04-01,2018-04-01 21:29:23 UTC,Mountain Time (US & Canada),421096,bfox81,Bryan Fox,2018-04-06 00:46:13 UTC,2023-02-09 22:13:29 UTC,research,,https://www.inaturalist.org/observations/10648712,https://static.inaturalist.org/photos/14859011/medium.jpg,,"",,2,0,false,3,"Spanish Fork, UT  00071, Spanish Fork, UT, US",40.0784028333,-111.3592116667,,,,,,,,false,,,Utah,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10701697,a969f4c0-8f9f-447c-9120-6e0f84045992,Sat Apr 07 2018 13:36:03 GMT-0600 (MDT),2018-04-07,2018-04-07 19:36:03 UTC,Mountain Time (US & Canada),94025,mirandak,Miranda Kersten,2018-04-08 13:46:21 UTC,2022-04-04 20:50:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10701697,https://inaturalist-open-data.s3.amazonaws.com/photos/14946496/medium.jpg,,"",,2,0,false,3,"Cibola National Forest, Socorro, NM, US",34.0164027833,-107.1520916667,5,,,,5,,,false,,,New Mexico,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
10723316,1bf9fdc9-be06-4d6c-83a6-983eaad34a74,2018/04/07 11:09 AM MDT,2018-04-07,2018-04-07 17:09:00 UTC,Mountain Time (US & Canada),614085,mjandersen,Mike Andersen,2018-04-09 05:13:01 UTC,2024-07-12 01:08:11 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/10723316,https://inaturalist-open-data.s3.amazonaws.com/photos/14982812/medium.jpg,,"",,1,0,false,,"Cibola National Forest, Albuquerque, NM, US",35.1340133333,-106.4747133333,553,,,,553,,,false,,,New Mexico,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
10977902,098e49a3-47e1-4b87-9f6c-43d0d5d40a10,2018-04-15 12:17:25 PM PDT,2018-04-15,2018-04-15 19:17:25 UTC,Pacific Time (US & Canada),756447,mharvey87,Matthew Harvey,2018-04-15 20:16:22 UTC,2024-04-03 00:18:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10977902,https://inaturalist-open-data.s3.amazonaws.com/photos/15457452/medium.jpeg,,"",,2,0,false,2,"McCullough Loop, Yucaipa, CA 92399, USA",34.0209960938,-116.9912033081,,,,,,,,false,gps,gps,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
11288974,a87bcf95-90ea-4a69-b3e6-3ba1398cae62,Sat Apr 21 2018 14:03:49 GMT-0600 (MDT),2018-04-21,2018-04-21 20:03:49 UTC,Mountain Time (US & Canada),865426,andrrynl7,,2018-04-21 22:27:30 UTC,2024-06-18 01:20:23 UTC,research,,https://www.inaturalist.org/observations/11288974,https://static.inaturalist.org/photos/16056690/medium.jpg,,"",,2,0,false,3,"Wasatch-Cache National Forest, Salt Lake City, UT, US",40.7744759554,-111.8178771996,5,,,,5,,,false,,,Utah,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
11292038,23afdc64-ab59-4af7-a347-53db718baef0,2018/04/21 3:13 PM PDT,2018-04-21,2018-04-21 22:13:00 UTC,Pacific Time (US & Canada),197625,rickwalks,Rick Wachs,2018-04-21 23:40:49 UTC,2024-07-14 02:05:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11292038,https://static.inaturalist.org/photos/16062435/medium.jpeg,,"",,1,0,false,,"Nevada County, CA, USA",39.32245,-120.6580416667,,,,,,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
11299695,8c6c0055-80c2-4dc3-8138-e70a1940c4cc,Sat Apr 21 2018 12:13:52 GMT-0600 (MDT),2018-04-21,2018-04-21 18:13:52 UTC,Mountain Time (US & Canada),158706,ramblinghemlock,Joan,2018-04-22 02:33:40 UTC,2023-02-21 07:28:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11299695,https://inaturalist-open-data.s3.amazonaws.com/photos/16077736/medium.jpg,,"",,2,0,false,3,"Utah County, US-UT, US",40.0534713489,-111.3238920195,5,,,,5,,,false,,,Utah,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
11353449,fcef665c-7a73-4c41-bbc9-5ff078e973f1,Sun Apr 22 2018 21:56:03 GMT-0600 (MDT),2018-04-22,2018-04-23 03:56:03 UTC,Mountain Time (US & Canada),37587,hannawacker,Robb Hannawacker,2018-04-23 04:31:26 UTC,2023-07-07 05:30:03 UTC,research,CC0,https://www.inaturalist.org/observations/11353449,https://inaturalist-open-data.s3.amazonaws.com/photos/16175312/medium.jpg,,"","",1,0,false,3,"Cache County, US-UT, US",41.565144,-111.97811,11134,,,,11134,,,false,,,Utah,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
11407408,2ba8e431-2bfb-448f-816b-4f71214e12e7,2018/04/14 1:58 PM PDT,2018-04-14,2018-04-14 20:58:00 UTC,Pacific Time (US & Canada),21370,euproserpinus,Paul G. Johnson,2018-04-25 00:24:50 UTC,2024-07-12 21:53:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11407408,https://inaturalist-open-data.s3.amazonaws.com/photos/16263798/medium.jpg,,"",,1,0,false,,"Monterey, California, United States",35.9792816667,-121.4370833333,,,,,,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
12062573,0635f0ce-14dd-442e-9cac-71b6016293e3,2018/04/22 4:03 PM PDT,2018-04-22,2018-04-22 23:03:00 UTC,Pacific Time (US & Canada),29010,carolblaney,Carol Blaney,2018-05-02 22:13:39 UTC,2024-07-14 12:57:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12062573,https://inaturalist-open-data.s3.amazonaws.com/photos/17296273/medium.jpg,,"",On the Middle Fork Road in Sequoia National Park,1,0,false,,"Tulare County, CA, USA",36.5236972222,-118.7630194444,,,,,,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
12118406,13f2cf18-2c60-4013-a52d-1330ed3a61c1,2018/03/30 10:46 AM PDT,2018-03-30,2018-03-30 17:46:00 UTC,Pacific Time (US & Canada),235118,terrydad2,"",2018-05-04 03:23:28 UTC,2024-06-18 01:20:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12118406,https://inaturalist-open-data.s3.amazonaws.com/photos/17385858/medium.jpeg,,"Angels Landing, Butterfly, Zion","",2,0,false,,"Washington County, UT, USA",37.2745186999,-112.9507179,,,,,,,,false,,,Utah,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
12207309,9d4d945e-f3f4-4734-ba2d-8b8394194b9b,2018/05/04 12:38 PM MDT,2018-05-04,2018-05-04 18:38:00 UTC,Mountain Time (US & Canada),614085,mjandersen,Mike Andersen,2018-05-06 20:37:49 UTC,2024-07-12 15:48:25 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/12207309,https://inaturalist-open-data.s3.amazonaws.com/photos/17537580/medium.jpg,,"","",1,0,false,,"Bernalillo, New Mexico, United States",35.175235,-106.3799966667,,,,,,,,false,,,New Mexico,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
12281283,080aa3c1-5a87-4d55-96d3-b66d5438ce5d,2018-04-22 13:28:54,2018-04-22,2018-04-22 17:28:54 UTC,Eastern Time (US & Canada),83313,kristofz,Kristof Zyskowski,2018-05-09 00:30:13 UTC,2024-05-04 13:15:49 UTC,research,CC-BY,https://www.inaturalist.org/observations/12281283,https://inaturalist-open-data.s3.amazonaws.com/photos/17663496/medium.jpg,,"Erebidae, Erebinae, Litocala, sexsignata, Colorado","",1,0,false,,"Black Canyon of the Gunnison National Park, Colorado, United States",38.573,-107.707,,,,,,,,false,,"",Colorado,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
12281388,72ab945c-465c-446a-a718-2722b298e2dc,2018/04/22 1:36 PM EDT,2018-04-22,2018-04-22 17:36:00 UTC,Eastern Time (US & Canada),83313,kristofz,Kristof Zyskowski,2018-05-09 00:32:28 UTC,2024-05-04 13:15:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/12281388,https://inaturalist-open-data.s3.amazonaws.com/photos/17663533/medium.jpg,,"",,1,0,false,,"Black Canyon of the Gunnison National Park, Montrose County, CO, USA",38.5738398889,-107.7059236944,,,,,,,,false,,,Colorado,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
12402082,fd0456e7-95b6-4538-bda7-3ae824c44026,Sat May 12 2018 15:20:54 GMT-0700 (PDT),2018-05-12,2018-05-12 22:20:54 UTC,Pacific Time (US & Canada),466859,imaginal_discs,Clint Pogue,2018-05-13 01:47:23 UTC,2024-07-13 18:08:58 UTC,research,,https://www.inaturalist.org/observations/12402082,https://static.inaturalist.org/photos/17876388/medium.jpg,,"",,1,0,false,3,"Six Rivers National Forest, Blue Lake, CA, US",40.8597533333,-123.72017,5,,,,5,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
12441909,56dd2c9d-2a69-43dc-aaee-2541555c3515,2013/04/13 10:01 AM MDT,2013-04-13,2013-04-13 16:01:00 UTC,Mountain Time (US & Canada),442615,roomthily,"",2018-05-14 05:01:10 UTC,2024-07-12 15:48:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12441909,https://inaturalist-open-data.s3.amazonaws.com/photos/17945659/medium.jpeg,,"",,1,0,false,,"Bernalillo County, NM, USA",35.1656494911,-106.4488281656,642,,,,642,,,false,,,New Mexico,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
12506033,f9f18488-ee4e-43fb-ae50-89bd1cf5045d,2018/04/23 2:53 PM PDT,2018-04-23,2018-04-23 21:53:00 UTC,Pacific Time (US & Canada),21370,euproserpinus,Paul G. Johnson,2018-05-16 04:23:27 UTC,2024-07-14 12:58:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12506033,https://inaturalist-open-data.s3.amazonaws.com/photos/18053747/medium.jpg,,"","I never observed these moths nectaring, but they seemed very interested in the Claytonia flowers.",1,0,false,,"Fresno, California, United States",36.7469983333,-119.0440833333,,,,,,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
12506034,92fb6c42-fb2c-4dcd-b341-039b1f22c62f,2018/04/23 3:31 PM PDT,2018-04-23,2018-04-23 22:31:00 UTC,Pacific Time (US & Canada),21370,euproserpinus,Paul G. Johnson,2018-05-16 04:23:27 UTC,2024-07-14 12:58:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12506034,https://inaturalist-open-data.s3.amazonaws.com/photos/18053751/medium.jpg,,"",,1,0,false,,"Fresno, California, United States",36.74644,-119.0442466667,,,,,,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
12564593,8d430335-011a-4509-b9c1-a54eb517adc6,2018/04/23 2:08 PM PDT,2018-04-23,2018-04-23 21:08:00 UTC,Pacific Time (US & Canada),21370,euproserpinus,Paul G. Johnson,2018-05-18 02:16:14 UTC,2024-07-14 12:58:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12564593,https://inaturalist-open-data.s3.amazonaws.com/photos/18152973/medium.jpeg,,"",,1,0,false,,"Fresno, California, United States",36.7275194444,-118.9978166667,5,,,,5,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
12607848,39a89815-cb04-4a17-809c-6fdd68538780,Mon May 14 2018 14:06:18 GMT-0700 (PDT),2018-05-14,2018-05-14 21:06:18 UTC,Pacific Time (US & Canada),315756,ckjannabirds,Courtney Kelly Jett,2018-05-19 16:48:31 UTC,2024-06-23 20:59:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12607848,https://inaturalist-open-data.s3.amazonaws.com/photos/18229721/medium.jpg,,"",sketched Dark Lake 05/14/2018 p. 2 — ,2,0,false,3,"Deschutes National Forest, Sisters, OR, US",44.4047966667,-121.7542583333,5,,,,5,,,false,,,Oregon,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
12700884,3b40ac60-68cc-4ffa-a69d-2d987c9888e1,2018/05/19 1:02 PM PDT,2018-05-19,2018-05-19 20:02:00 UTC,Pacific Time (US & Canada),21209,rhislop,Bob Hislop,2018-05-22 05:21:19 UTC,2024-05-02 14:54:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12700884,https://inaturalist-open-data.s3.amazonaws.com/photos/18388512/medium.jpeg,,"","These day-flying moths were swarming over a small, (recently) blooming willow. ",1,0,false,,"Spooner Lake trail, NV, USA",39.152970752,-119.8952304991,488,,,,488,,,false,,,Nevada,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
12701753,064c14df-aa77-4af6-87e5-79072177de8c,2018/05/20 2:48 PM PDT,2018-05-20,2018-05-20 21:48:00 UTC,Pacific Time (US & Canada),3494,damontighe,Damon Tighe,2018-05-22 06:39:15 UTC,2024-07-14 02:28:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12701753,https://inaturalist-open-data.s3.amazonaws.com/photos/18389691/medium.jpeg,,"",,2,0,false,,"Eldorado National Forest, El Dorado, California, United States",38.8807722222,-120.3497694444,10,,,,10,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
12987063,dd4dca7f-d00e-452d-ac0f-9fccb97f706d,2018/05/30 3:24 PM PDT,2018-05-30,2018-05-30 22:24:00 UTC,Pacific Time (US & Canada),19715,gbentall,Gena Bentall,2018-05-31 18:09:22 UTC,2018-07-17 00:38:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12987063,https://inaturalist-open-data.s3.amazonaws.com/photos/18887199/medium.jpeg,,"",@euproserpinus,1,0,false,,"Nevada County, CA, USA",39.3403922915,-120.3384715319,50,,,,50,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
13617303,2406a0b6-2826-45d3-98e4-3ffaf773e0f1,2018/04/10 3:38 PM CDT,2018-04-10,2018-04-10 20:38:00 UTC,Central Time (US & Canada),27047,gcwarbler,Chuck Sexton,2018-06-20 19:37:51 UTC,2024-07-14 14:14:01 UTC,research,CC0,https://www.inaturalist.org/observations/13617303,https://inaturalist-open-data.s3.amazonaws.com/photos/20038636/medium.jpg,,"Erebidae, Moth, NM",Several of these were puddling on an intermittent creek near my campsite.,1,0,false,,"McMillen CG, Gila NF, Grant Co., NM",32.9253,-108.2134,,,,,,,,false,,,New Mexico,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
13691013,db37ef55-abe4-43b6-8cb7-bdb682770eeb,2018/06/10 11:38 AM PDT,2018-06-10,2018-06-10 18:38:00 UTC,Pacific Time (US & Canada),197625,rickwalks,Rick Wachs,2018-06-23 04:14:38 UTC,2024-07-14 02:29:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13691013,https://static.inaturalist.org/photos/20166371/medium.jpeg,,"",,1,0,false,,"El Dorado County, CA, USA",38.9474194444,-120.2111361111,,,,,,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
15763818,f4dff17e-2a1f-4667-9ea4-1ed02320b895,2018-03-19,2018-03-19,,Hawaii,27795,rogerritt,Roger Rittmaster,2018-08-21 20:41:21 UTC,2024-07-14 01:48:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15763818,https://inaturalist-open-data.s3.amazonaws.com/photos/23549126/medium.jpeg,,"","",2,0,false,195,"Graham County, US-AZ, US",32.701389,-109.871667,,,,,,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
16618088,5ce2fc9d-c6f3-499f-ad9f-26fd53a1026b,Thu Mar 22 2018 21:15:13 GMT-0600 (MDT),2018-03-22,2018-03-23 03:15:13 UTC,Mountain Time (US & Canada),1192423,stoat77,"",2018-09-17 04:17:47 UTC,2024-07-12 15:46:19 UTC,research,,https://www.inaturalist.org/observations/16618088,https://static.inaturalist.org/photos/25044436/medium.jpg,,"",,2,0,false,3,"2801–2915 Vista del Rey NE, Albuquerque, NM, US",35.1132388333,-106.4892283333,5,,,,5,,,false,,,New Mexico,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
